cycle_id,ADG,start_date,end_date,start_weight,end_weight,duration_days
15752.0,0.38326086956521743,2022-04-17,2022-06-02,3.9,21.53,46
15754.0,0.49971428571428567,2022-05-07,2022-06-11,8.21,25.7,35
15756.0,0.2835714285714286,2022-05-08,2022-07-17,3.4,23.25,70
15757.0,0.2807142857142857,2022-05-08,2022-07-17,3.6,23.25,70
15758.0,0.23684210526315788,2022-06-13,2022-07-02,4.1,8.6,19
15762.0,0.33999999999999997,2022-05-22,2022-06-11,5.7,12.5,20
15763.0,0.25999999999999995,2022-05-22,2022-07-01,5.3,15.7,40
15766.0,0.2153846153846154,2022-05-16,2022-06-24,4.5,12.9,39
15767.0,,2022-05-08,2022-05-08,7.51,7.51,0
15768.0,0.4126666666666666,2022-04-26,2022-05-26,5.62,18.0,30
15769.0,0.45220338983050845,2022-04-26,2022-06-24,5.0,31.68,59
15772.0,0.2020833333333333,2022-05-11,2022-06-28,2.8,12.5,48
15773.0,0.42657142857142855,2022-05-05,2022-07-14,4.86,34.72,70
15774.0,0.20036585365853657,2022-05-12,2022-08-02,5.79,22.22,82
15775.0,0.28583333333333333,2022-06-10,2022-07-28,5.96,19.68,48
15778.0,0.26744186046511625,2022-05-18,2022-06-30,5.5,17.0,43
15782.0,,2022-06-21,2022-06-21,4.1,4.1,0
15783.0,-inf,2022-06-03,2022-06-03,6.6,6.0,0
15784.0,,2022-06-02,2022-06-02,6.6,6.6,0
15785.0,,2022-06-06,2022-06-06,5.0,5.0,0
15786.0,0.1281818181818182,2022-06-10,2022-06-21,3.5,4.91,11
15787.0,0.478125,2022-04-07,2022-05-09,9.7,25.0,32
15789.0,0.18600000000000003,2022-06-02,2022-07-22,3.5,12.8,50
15790.0,0.28620689655172415,2022-05-14,2022-06-12,9.5,17.8,29
15791.0,,2022-05-14,2022-05-14,18.0,18.0,0
15802.0,0.2824590163934426,2022-06-24,2022-08-24,3.53,20.76,61
15803.0,0.1692307692307692,2022-06-29,2022-07-12,3.1,5.3,13
15804.0,0.15833333333333335,2022-06-29,2022-07-11,2.5,4.4,12
15805.0,0.26842105263157895,2022-06-29,2022-07-18,3.9,9.0,19
15809.0,0.26999999999999996,2022-06-12,2022-07-02,3.8,9.2,20
15810.0,,2022-06-25,2022-06-25,10.3,10.3,0
15811.0,0.08000000000000007,2022-05-05,2022-05-10,8.9,9.3,5
15813.0,2.0125,2022-06-19,2022-06-23,10.75,18.8,4
15814.0,,2022-05-09,2022-05-09,100.0,100.0,0
15819.0,0.5,2022-06-05,2022-06-30,12.5,25.0,25
15832.0,,2022-06-08,2022-06-08,5.0,5.0,0
15835.0,0.36400000000000005,2022-05-19,2022-07-08,5.6,23.8,50
15836.0,0.2806349206349206,2022-05-19,2022-07-21,1.92,19.6,63
15841.0,,2022-06-08,2022-06-08,6.65,6.65,0
15844.0,,2022-05-08,2022-05-08,0.01,0.01,0
15853.0,,2022-06-18,2022-06-18,3.0,3.0,0
15868.0,,2022-06-21,2022-06-21,5.3,5.3,0
15869.0,0.275,2022-06-28,2022-07-18,8.0,13.5,20
15935.0,0.14571428571428566,2022-06-02,2022-06-09,4.9,5.92,7
15936.0,0.25142857142857145,2022-06-02,2022-08-04,4.16,20.0,63
15940.0,,2022-05-11,2022-05-11,1.9,1.9,0
15941.0,0.38,2022-06-26,2022-07-16,5.4,13.0,20
15942.0,0.19,2022-06-02,2022-07-22,3.0,12.5,50
15970.0,0.1398214285714286,2022-06-08,2022-08-03,3.13,10.96,56
15977.0,0.38423728813559327,2022-06-23,2022-08-21,5.1,27.77,59
15980.0,,2022-06-26,2022-06-26,6.7,6.7,0
15981.0,,2022-06-29,2022-06-29,5.7,5.7,0
15982.0,0.3630434782608695,2022-06-21,2022-08-06,5.3,22.0,46
15983.0,0.31999999999999995,2022-06-22,2022-08-06,4.8,19.2,45
16006.0,0.42631578947368415,2022-07-07,2022-09-02,9.5,33.8,57
16008.0,0.1483673469387755,2022-06-13,2022-08-01,2.46,9.73,49
16038.0,0.2315,2022-06-08,2022-08-07,3.36,17.25,60
16039.0,0.28269841269841267,2022-06-13,2022-08-15,2.78,20.59,63
16040.0,0.26,2022-06-13,2022-08-07,2.87,17.17,55
16041.0,0.27588235294117647,2022-06-08,2022-08-15,2.09,20.85,68
16042.0,0.28190476190476194,2022-06-13,2022-08-15,2.5,20.26,63
16044.0,0.29808823529411765,2022-06-08,2022-08-15,3.25,23.52,68
16045.0,0.24000000000000002,2022-06-08,2022-08-07,2.6,17.0,60
16046.0,0.36714285714285716,2022-07-12,2022-08-09,5.89,16.17,28
16047.0,0.19500000000000003,2022-07-12,2022-07-26,6.35,9.08,14
16048.0,0.3252380952380952,2022-07-12,2022-08-02,6.85,13.68,21
16049.0,0.3347619047619047,2022-07-12,2022-08-02,6.9,13.93,21
16050.0,0.3925,2022-07-12,2022-08-09,4.92,15.91,28
16051.0,0.4935714285714286,2022-07-12,2022-08-09,4.64,18.46,28
16052.0,0.16238095238095243,2022-07-12,2022-08-02,6.8,10.21,21
16053.0,,2022-07-12,2022-07-12,5.14,5.14,0
16054.0,0.2571428571428571,2022-07-12,2022-07-19,7.13,8.93,7
16055.0,0.24190476190476196,2022-07-12,2022-08-02,7.14,12.22,21
16056.0,0.31333333333333335,2022-07-12,2022-08-02,5.47,12.05,21
16057.0,0.2815873015873016,2022-06-13,2022-08-15,2.4,20.14,63
16058.0,0.22301587301587303,2022-06-13,2022-08-15,2.25,16.3,63
16064.0,,2022-06-10,2022-06-10,2.0,2.0,0
16065.0,0.23857142857142857,2022-07-21,2022-09-15,1.92,15.28,56
16067.0,0.25357142857142856,2022-07-21,2022-09-15,1.5,15.7,56
16083.0,,2022-06-30,2022-06-30,3.85,3.85,0
16086.0,0.21842105263157893,2022-05-27,2022-08-11,0.3,16.9,76
16089.0,,2022-07-03,2022-07-03,4.6,4.6,0
16090.0,,2022-06-30,2022-06-30,1.25,1.25,0
16091.0,0.35600000000000004,2022-06-25,2022-08-14,3.7,21.5,50
16092.0,,2022-06-29,2022-06-29,3.7,3.7,0
16107.0,0.3237333333333334,2022-06-14,2022-08-28,2.74,27.02,75
16108.0,0.2483076923076923,2022-06-14,2022-08-18,2.87,19.01,65
16130.0,,2022-06-24,2022-06-24,3.3,3.3,0
16135.0,,2022-06-23,2022-06-23,4.2,4.2,0
16136.0,0.025000000000000022,2022-06-15,2022-06-23,4.0,4.2,8
16137.0,0.055555555555555504,2022-06-14,2022-06-23,3.6,4.1,9
16138.0,0.09000000000000004,2022-06-13,2022-06-23,3.8,4.7,10
16142.0,0.14545454545454548,2022-06-30,2022-07-22,4.7,7.9,22
16154.0,,2022-06-24,2022-06-24,2.98,2.98,0
16155.0,0.2180952380952381,2022-06-24,2022-07-15,2.77,7.35,21
16156.0,0.14142857142857143,2022-06-24,2022-07-15,3.89,6.86,21
16157.0,0.19666666666666666,2022-06-24,2022-07-15,2.45,6.58,21
16158.0,0.16047619047619047,2022-06-24,2022-07-15,2.31,5.68,21
16159.0,0.11619047619047619,2022-06-24,2022-07-15,2.27,4.71,21
16160.0,0.17333333333333334,2022-06-24,2022-07-15,3.22,6.86,21
16161.0,0.22904761904761908,2022-06-24,2022-07-15,2.26,7.07,21
16162.0,0.29,2022-06-24,2022-07-08,3.75,7.81,14
16163.0,0.21666666666666662,2022-06-24,2022-07-15,2.47,7.02,21
16164.0,0.18095238095238098,2022-06-24,2022-07-15,3.78,7.58,21
16165.0,0.17714285714285713,2022-06-24,2022-07-15,3.29,7.01,21
16166.0,0.11428571428571428,2022-06-24,2022-07-15,3.97,6.37,21
16167.0,0.16904761904761903,2022-06-24,2022-07-15,3.33,6.88,21
16170.0,,2022-06-26,2022-06-26,3.64,3.64,0
16215.0,0.4201098901098901,2022-06-09,2022-09-08,2.74,40.97,91
16216.0,0.23076923076923078,2022-07-06,2022-08-01,4.0,10.0,26
16250.0,,2022-07-22,2022-07-22,17.0,17.0,0
16251.0,0.18133333333333332,2022-06-14,2022-07-14,0.15,5.59,30
16252.0,0.12514285714285714,2022-06-14,2022-07-19,0.17,4.55,35
16253.0,0.15366666666666665,2022-06-14,2022-07-14,0.74,5.35,30
16267.0,0.21741935483870967,2022-06-24,2022-07-25,2.46,9.2,31
16271.0,0.21290322580645163,2022-06-28,2022-07-29,4.2,10.8,31
16272.0,0.2392857142857143,2022-07-01,2022-07-29,5.2,11.9,28
16278.0,0.36363636363636365,2022-07-24,2022-08-04,17.0,21.0,11
16293.0,0.28290909090909094,2022-07-06,2022-08-30,4.6,20.16,55
16294.0,0.34296296296296297,2022-07-07,2022-08-30,4.04,22.56,54
16298.0,0.1894736842105263,2022-06-29,2022-07-18,3.2,6.8,19
16323.0,0.28536585365853656,2022-07-18,2022-08-28,6.3,18.0,41
16325.0,0.02499999999999991,2022-07-20,2022-07-24,4.7,4.8,4
16327.0,0.19189189189189187,2022-06-12,2022-07-19,3.97,11.07,37
16328.0,0.21972972972972976,2022-06-12,2022-07-19,2.86,10.99,37
16329.0,0.20513513513513512,2022-06-12,2022-07-19,3.14,10.73,37
16330.0,0.19783783783783782,2022-06-12,2022-07-19,3.54,10.86,37
16331.0,0.1935135135135135,2022-06-12,2022-07-19,2.84,10.0,37
16332.0,0.18135135135135133,2022-06-12,2022-07-19,3.98,10.69,37
16333.0,0.19756756756756755,2022-06-12,2022-07-19,2.95,10.26,37
16334.0,0.1864864864864865,2022-06-12,2022-07-19,3.58,10.48,37
16335.0,0.312972972972973,2022-06-12,2022-07-19,3.9,15.48,37
16336.0,0.3219047619047619,2022-06-12,2022-07-03,4.15,10.91,21
16337.0,0.2814285714285715,2022-06-12,2022-07-03,4.89,10.8,21
16338.0,0.3009523809523809,2022-06-12,2022-07-03,4.11,10.43,21
16339.0,0.19810810810810808,2022-06-12,2022-07-19,5.12,12.45,37
16340.0,0.2045945945945946,2022-06-12,2022-07-19,4.87,12.44,37
16341.0,0.2342857142857143,2022-06-19,2022-07-03,4.33,7.61,14
16342.0,0.29571428571428576,2022-06-19,2022-07-03,4.33,8.47,14
16343.0,0.24428571428571427,2022-06-19,2022-07-03,4.53,7.95,14
16344.0,0.23500000000000001,2022-06-19,2022-07-03,4.66,7.95,14
16345.0,0.2642857142857143,2022-06-19,2022-07-03,4.0,7.7,14
16347.0,0.2857142857142857,2022-06-19,2022-07-03,4.0,8.0,14
16348.0,0.27071428571428574,2022-06-19,2022-07-03,3.9,7.69,14
16349.0,0.2814285714285715,2022-06-19,2022-07-03,3.46,7.4,14
16350.0,0.25,2022-06-19,2022-07-03,4.0,7.5,14
16351.0,0.20266666666666666,2022-06-19,2022-07-04,3.46,6.5,15
16352.0,0.3057142857142857,2022-06-20,2022-07-04,3.33,7.61,14
16354.0,0.22642857142857142,2022-06-20,2022-07-04,4.23,7.4,14
16356.0,0.2335714285714286,2022-06-20,2022-07-04,4.06,7.33,14
16358.0,0.22999999999999998,2022-06-20,2022-07-04,4.28,7.5,14
16360.0,0.2392857142857143,2022-06-20,2022-07-04,3.4,6.75,14
16361.0,0.1471428571428571,2022-06-20,2022-07-04,4.23,6.29,14
16363.0,0.2642857142857143,2022-06-20,2022-07-04,3.8,7.5,14
16365.0,0.275,2022-06-20,2022-07-04,3.4,7.25,14
16372.0,0.22862068965517243,2022-07-01,2022-07-30,2.0,8.63,29
16374.0,0.23655172413793107,2022-07-01,2022-07-30,2.19,9.05,29
16384.0,0.06666666666666658,2022-08-04,2022-08-10,6.2,6.6,6
16394.0,0.3233333333333333,2022-07-11,2022-08-10,4.9,14.6,30
16398.0,0.125,2022-06-29,2022-07-21,2.45,5.2,22
16415.0,0.3026315789473684,2022-07-07,2022-08-14,1.5,13.0,38
16424.0,0.2857142857142857,2022-07-21,2022-07-28,11.0,13.0,7
16428.0,0.2483333333333333,2022-07-19,2022-08-12,6.15,12.11,24
16429.0,0.40625,2022-07-19,2022-08-12,4.95,14.7,24
16465.0,,2022-06-23,2022-06-23,4.5,4.5,0
16469.0,0.17,2022-07-17,2022-08-25,2.5,9.13,39
16483.0,0.2775,2022-07-14,2022-07-26,5.0,8.33,12
16485.0,0.28209677419354834,2022-06-20,2022-08-21,1.96,19.45,62
16486.0,0.2057142857142857,2022-06-20,2022-08-08,1.7,11.78,49
16487.0,0.3826923076923077,2022-07-07,2022-08-28,2.13,22.03,52
16488.0,0.22446428571428573,2022-06-20,2022-08-15,1.91,14.48,56
16489.0,0.3808064516129032,2022-06-20,2022-08-21,1.77,25.38,62
16497.0,0.26346938775510204,2022-06-20,2022-08-08,2.0,14.91,49
16498.0,0.33483870967741935,2022-06-20,2022-08-21,2.0,22.76,62
16499.0,0.37699999999999995,2022-06-29,2022-08-28,1.53,24.15,60
16500.0,0.36039215686274517,2022-07-08,2022-08-28,1.72,20.1,51
16501.0,0.1946774193548387,2022-06-20,2022-08-21,1.93,14.0,62
16502.0,0.24428571428571427,2022-06-20,2022-08-08,1.89,13.86,49
16503.0,0.19363636363636363,2022-06-29,2022-08-23,1.66,12.31,55
16509.0,,2022-08-06,2022-08-06,13.7,13.7,0
16512.0,0.3377631578947369,2022-07-04,2022-09-18,0.93,26.6,76
16513.0,0.16400000000000003,2022-07-04,2022-08-23,1.03,9.23,50
16525.0,,2022-08-09,2022-08-09,9.76,9.76,0
16563.0,0.2017857142857143,2022-07-25,2022-09-19,13.0,24.3,56
16573.0,,2022-08-10,2022-08-10,12.3,12.3,0
16575.0,0.3408,2022-07-21,2022-09-09,4.65,21.69,50
16588.0,0.21150000000000002,2022-07-11,2022-07-31,1.81,6.04,20
16616.0,0.08124999999999999,2022-07-13,2022-08-06,1.6,3.55,24
16624.0,0.3459574468085106,2022-07-07,2022-08-23,2.08,18.34,47
16625.0,0.2830769230769231,2022-07-07,2022-08-28,2.08,16.8,52
16626.0,,2022-05-30,2022-05-30,7.4,7.4,0
16636.0,0.15657142857142856,2022-07-19,2022-08-23,0.53,6.01,35
16637.0,0.1796,2022-07-19,2022-09-07,0.78,9.76,50
16655.0,0.04799999999999999,2022-07-11,2022-08-05,2.2,3.4,25
16666.0,0.75,2022-07-30,2022-08-09,2.5,10.0,10
16675.0,0.38999999999999985,2022-07-19,2022-07-29,14.3,18.2,10
16708.0,0.2606060606060606,2022-08-04,2022-10-09,2.8,20.0,66
16709.0,0.2590909090909091,2022-08-04,2022-10-09,3.0,20.1,66
16711.0,0.2589393939393939,2022-08-04,2022-10-09,3.0,20.09,66
16712.0,0.2626865671641791,2022-08-04,2022-10-10,3.3,20.9,67
16755.0,0.3346153846153846,2022-08-05,2022-08-31,4.0,12.7,26
16776.0,,2022-09-09,2022-09-09,4.7,4.7,0
16799.0,0.29,2022-08-03,2022-08-23,4.3,10.1,20
16800.0,0.275,2022-08-03,2022-09-12,5.0,16.0,40
16801.0,0.27636363636363637,2022-08-08,2022-09-21,4.63,16.79,44
16802.0,0.2713636363636364,2022-08-08,2022-09-21,3.69,15.63,44
16803.0,0.1274074074074074,2022-07-01,2022-08-24,4.93,11.81,54
16810.0,0.3815686274509804,2022-07-24,2022-09-13,4.1,23.56,51
16811.0,0.17941176470588235,2022-07-20,2022-08-23,1.0,7.1,34
16842.0,0.31877192982456143,2022-06-24,2022-10-16,0.16,36.5,114
16845.0,0.21723076923076923,2022-07-20,2022-09-23,1.5,15.62,65
16880.0,,2022-08-24,2022-08-24,4.2,4.2,0
16910.0,0.4311320754716981,2022-06-29,2022-08-21,1.73,24.58,53
16922.0,0.3212162162162162,2022-07-31,2022-10-13,1.88,25.65,74
16938.0,0.3191891891891892,2022-07-31,2022-10-13,2.73,26.35,74
16940.0,0.35135135135135137,2022-07-31,2022-10-13,1.75,27.75,74
16941.0,0.3244594594594595,2022-07-31,2022-10-13,2.0,26.01,74
16942.0,0.3422972972972973,2022-07-31,2022-10-13,1.53,26.86,74
16947.0,0.3417708333333333,2022-05-28,2022-09-01,0.52,33.33,96
16952.0,0.28149122807017546,2022-06-24,2022-10-16,0.16,32.25,114
16958.0,0.3441176470588236,2022-08-25,2022-09-28,4.4,16.1,34
16961.0,0.38170000000000004,2022-07-24,2022-11-01,1.03,39.2,100
17031.0,0.5202564102564102,2022-08-05,2022-09-13,3.2,23.49,39
17032.0,0.2971929824561404,2022-08-13,2022-10-09,4.56,21.5,57
17033.0,0.27666666666666667,2022-08-13,2022-10-09,3.53,19.3,57
17034.0,0.23799999999999993,2022-09-12,2022-09-22,2.43,4.81,10
17042.0,,2022-08-31,2022-08-31,5.25,5.25,0
17043.0,0.3815789473684211,2022-08-15,2022-09-03,7.5,14.75,19
17044.0,0.1585185185185185,2022-05-25,2022-06-21,4.17,8.45,27
17050.0,0.14925925925925926,2022-05-25,2022-06-21,4.05,8.08,27
17063.0,0.29913043478260876,2022-05-14,2022-06-06,5.76,12.64,23
17065.0,0.19043478260869565,2022-05-14,2022-06-06,4.11,8.49,23
17076.0,0.30202702702702705,2022-07-31,2022-10-13,1.2,23.55,74
17112.0,0.14473684210526316,2022-08-24,2022-09-12,2.75,5.5,19
17117.0,0.1322033898305085,2022-07-26,2022-09-23,0.5,8.3,59
17125.0,0.16666666666666669,2022-08-16,2022-09-06,3.4,6.9,21
17126.0,0.25,2022-08-16,2022-08-26,3.8,6.3,10
17162.0,0.22973684210526316,2022-07-30,2022-09-06,1.91,10.64,38
17186.0,0.2692307692307692,2022-09-06,2022-10-02,3.5,10.5,26
17187.0,0.264,2022-09-06,2022-10-01,3.2,9.8,25
17188.0,0.23714285714285716,2022-09-06,2022-10-11,3.2,11.5,35
17189.0,0.21923076923076928,2022-09-06,2022-10-02,3.6,9.3,26
17191.0,0.2961038961038961,2022-09-15,2022-12-01,2.8,25.6,77
17192.0,0.33350649350649353,2022-09-15,2022-12-01,2.02,27.7,77
17193.0,0.34285714285714286,2022-09-15,2022-12-01,2.1,28.5,77
17194.0,0.2758441558441559,2022-09-15,2022-12-01,2.56,23.8,77
17201.0,0.25500000000000006,2022-08-23,2022-08-31,3.36,5.4,8
17218.0,,2022-09-12,2022-09-12,4.6,4.6,0
17225.0,0.31085714285714283,2022-09-06,2022-10-11,6.66,17.54,35
17233.0,0.2975,2022-08-15,2022-10-10,2.14,18.8,56
17263.0,,2022-08-23,2022-08-23,4.5,4.5,0
17266.0,0.33555555555555555,2022-01-05,2022-03-09,3.36,24.5,63
17277.0,0.21142857142857144,2022-08-15,2022-10-24,3.8,18.6,70
17278.0,0.2,2022-08-15,2022-09-09,4.0,9.0,25
17306.0,0.15,2022-09-09,2022-09-14,3.05,3.8,5
17307.0,,2022-09-19,2022-09-19,13.8,13.8,0
17325.0,0.1952380952380952,2022-08-15,2022-09-05,3.07,7.17,21
17330.0,0.1261904761904762,2022-08-15,2022-09-05,2.68,5.33,21
17339.0,0.22699999999999995,2022-09-12,2022-09-22,2.37,4.64,10
17364.0,0.23878787878787877,2022-09-12,2022-10-15,9.36,17.24,33
17375.0,,2022-10-12,2022-10-12,10.0,10.0,0
17377.0,0.3333333333333333,2022-07-29,2022-08-19,7.0,14.0,21
17378.0,0.08571428571428566,2022-07-29,2022-08-05,4.7,5.3,7
17384.0,0.17714285714285719,2022-08-28,2022-10-02,3.6,9.8,35
17385.0,0.24314285714285708,2022-08-28,2022-10-02,4.69,13.2,35
17386.0,0.238,2022-08-28,2022-10-02,4.27,12.6,35
17388.0,0.3273076923076923,2022-07-17,2022-08-12,3.33,11.84,26
17401.0,0.23214285714285718,2022-08-29,2022-09-26,2.8,9.3,28
17402.0,0.19047619047619047,2022-08-29,2022-10-10,2.2,10.2,42
17403.0,0.34578947368421054,2022-09-02,2022-10-10,2.96,16.1,38
17404.0,0.46421052631578946,2022-09-02,2022-10-10,3.56,21.2,38
17405.0,0.36157894736842106,2022-09-02,2022-10-10,3.06,16.8,38
17409.0,,2022-08-05,2022-08-05,0.05,0.05,0
17436.0,0.35714285714285715,2022-09-25,2022-10-09,2.6,7.6,14
17437.0,0.2785714285714286,2022-09-25,2022-10-09,2.4,6.3,14
17438.0,0.2285714285714286,2022-09-25,2022-10-09,2.3,5.5,14
17439.0,0.2357142857142857,2022-09-25,2022-10-09,2.7,6.0,14
17449.0,0.21041666666666667,2022-08-10,2022-09-27,3.4,13.5,48
17450.0,0.1936585365853659,2022-08-17,2022-09-27,2.36,10.3,41
17451.0,0.1946341463414634,2022-08-17,2022-09-27,2.12,10.1,41
17452.0,0.2416666666666667,2022-08-10,2022-09-27,3.2,14.8,48
17453.0,0.24166666666666667,2022-08-10,2022-09-27,3.6,15.2,48
17468.0,,2022-09-06,2022-09-06,4.0,4.0,0
17475.0,,2022-09-19,2022-09-19,6.0,6.0,0
17532.0,0.18042016806722688,2022-08-03,2022-11-30,0.01,21.48,119
17537.0,,2022-09-30,2022-09-30,6.5,6.5,0
17563.0,0.15282758620689654,2022-07-29,2022-12-21,0.02,22.18,145
17574.0,0.3816483516483517,2022-09-14,2022-12-14,3.9,38.63,91
17575.0,0.2702127659574468,2022-09-06,2022-10-23,2.2,14.9,47
17589.0,0.3458333333333334,2022-09-05,2022-10-23,2.4,19.0,48
17609.0,0.14782608695652172,2022-09-05,2022-10-21,1.4,8.2,46
17624.0,0.3742857142857143,2022-09-17,2022-10-22,3.9,17.0,35
17625.0,0.28095238095238095,2022-09-17,2022-10-08,3.6,9.5,21
17626.0,0.3714285714285714,2022-09-17,2022-10-08,3.4,11.2,21
17627.0,0.2857142857142857,2022-09-17,2022-10-08,3.6,9.6,21
17628.0,0.12723880597014922,2022-07-26,2022-12-07,0.01,17.06,134
17631.0,0.1389473684210526,2022-07-27,2022-12-07,0.01,18.49,133
17632.0,0.1843220338983051,2022-07-28,2022-11-23,0.01,21.76,118
17633.0,0.1797520661157025,2022-07-25,2022-11-23,0.01,21.76,121
17634.0,0.16921052631578948,2022-08-01,2022-11-23,0.02,19.31,114
17636.0,0.17408333333333334,2022-08-02,2022-11-30,0.02,20.91,120
17637.0,0.14203252032520325,2022-08-06,2022-12-07,0.02,17.49,123
17638.0,0.12238461538461538,2022-07-30,2022-12-07,0.02,15.93,130
17639.0,0.22596153846153846,2022-08-04,2022-11-16,0.01,23.51,104
17640.0,0.14503703703703705,2022-08-08,2022-12-21,0.02,19.6,135
17686.0,0.24351851851851852,2022-09-14,2022-11-07,2.25,15.4,54
17687.0,0.1527777777777778,2022-09-14,2022-10-02,2.25,5.0,18
17693.0,0.20674242424242423,2022-08-11,2022-12-21,0.01,27.3,132
17696.0,0.2314285714285714,2022-08-31,2022-12-21,0.19,26.11,112
17704.0,0.24761904761904766,2022-09-10,2022-11-12,4.0,19.6,63
17706.0,0.34595238095238096,2022-09-24,2022-11-05,6.17,20.7,42
17717.0,0.3514285714285714,2022-09-12,2022-10-17,2.4,14.7,35
17718.0,0.23714285714285716,2022-09-12,2022-10-17,1.7,10.0,35
17719.0,0.24857142857142855,2022-09-12,2022-10-17,2.3,11.0,35
17720.0,0.16499999999999998,2022-09-11,2022-10-21,1.6,8.2,40
17721.0,0.1925,2022-09-11,2022-10-21,1.8,9.5,40
17726.0,0.2719354838709677,2022-08-15,2022-10-16,1.83,18.69,62
17727.0,0.2185483870967742,2022-08-15,2022-10-16,2.0,15.55,62
17728.0,0.19741935483870965,2022-08-15,2022-10-16,1.71,13.95,62
17729.0,0.25516129032258067,2022-08-15,2022-10-16,1.6,17.42,62
17730.0,0.22580645161290322,2022-08-15,2022-10-16,1.95,15.95,62
17732.0,0.22,2022-08-15,2022-10-16,1.61,15.25,62
17733.0,0.23548387096774193,2022-08-15,2022-10-16,1.6,16.2,62
17734.0,0.23741935483870968,2022-08-15,2022-10-16,1.85,16.57,62
17735.0,0.2583870967741936,2022-08-15,2022-10-16,1.9,17.92,62
17736.0,0.2361290322580645,2022-08-15,2022-10-16,1.9,16.54,62
17738.0,0.23951612903225805,2022-08-15,2022-10-16,1.85,16.7,62
17739.0,0.2393548387096774,2022-08-15,2022-10-16,1.9,16.74,62
17740.0,0.24822580645161288,2022-08-15,2022-10-16,1.65,17.04,62
17741.0,0.2719354838709678,2022-08-15,2022-10-16,1.65,18.51,62
17742.0,0.2319354838709678,2022-08-15,2022-10-16,2.29,16.67,62
17743.0,0.27,2022-08-15,2022-09-26,2.11,13.45,42
17744.0,0.2288709677419355,2022-08-15,2022-10-16,2.0,16.19,62
17745.0,0.2120967741935484,2022-08-15,2022-10-16,1.52,14.67,62
17746.0,0.28693548387096773,2022-08-15,2022-10-16,1.95,19.74,62
17747.0,0.2674193548387097,2022-08-15,2022-10-16,2.15,18.73,62
17749.0,0.2661290322580645,2022-08-15,2022-10-16,1.66,18.16,62
17750.0,0.13891891891891892,2022-09-23,2022-12-06,4.0,14.28,74
17751.0,0.2414516129032258,2022-08-15,2022-10-16,2.06,17.03,62
17752.0,0.24532258064516127,2022-08-15,2022-10-16,1.81,17.02,62
17753.0,0.24500000000000002,2022-08-15,2022-10-16,1.93,17.12,62
17814.0,0.25386363636363635,2022-09-12,2022-10-26,3.33,14.5,44
17828.0,0.1593333333333333,2022-09-05,2022-10-05,1.32,6.1,30
17831.0,,2022-09-16,2022-09-16,2.6,2.6,0
17832.0,0.1663157894736842,2022-09-16,2022-10-05,2.4,5.56,19
17833.0,,2022-09-16,2022-09-16,2.5,2.5,0
17834.0,0.1368421052631579,2022-09-16,2022-10-05,2.4,5.0,19
17835.0,,2022-09-19,2022-09-19,1.9,1.9,0
17841.0,0.05833333333333335,2022-07-01,2022-07-25,2.3,3.7,24
17857.0,0.2857142857142857,2022-09-24,2022-10-01,2.5,4.5,7
17860.0,0.18774193548387097,2022-09-27,2022-10-28,3.11,8.93,31
17874.0,,2022-09-16,2022-09-16,1.2,1.2,0
17875.0,,2022-09-16,2022-09-16,3.0,3.0,0
17879.0,0.22142857142857153,2022-10-04,2022-10-11,5.52,7.07,7
17880.0,0.23000000000000004,2022-10-04,2022-10-11,6.01,7.62,7
17881.0,0.2685714285714284,2022-10-04,2022-10-11,6.4,8.28,7
17882.0,0.08142857142857134,2022-10-04,2022-10-11,6.69,7.26,7
17883.0,0.2285714285714285,2022-10-04,2022-10-11,6.92,8.52,7
17884.0,0.23571428571428577,2022-10-04,2022-10-11,6.66,8.31,7
17885.0,0.20285714285714285,2022-10-04,2022-10-11,6.18,7.6,7
17941.0,0.26363636363636367,2022-06-20,2022-07-01,12.5,15.4,11
17945.0,,2022-09-15,2022-09-15,2.85,2.85,0
17946.0,0.30000000000000004,2022-09-27,2022-10-03,2.9,4.7,6
18025.0,,2022-07-12,2022-07-12,14.8,14.8,0
18027.0,0.20249999999999999,2022-10-28,2022-11-17,6.45,10.5,20
18028.0,0.40134328358208954,2022-10-08,2022-12-14,3.11,30.0,67
18029.0,0.42835820895522386,2022-10-08,2022-12-14,4.02,32.72,67
18036.0,,2022-10-01,2022-10-01,3.6,3.6,0
18055.0,,2022-10-13,2022-10-13,6.5,6.5,0
18056.0,,2022-10-13,2022-10-13,6.3,6.3,0
18057.0,,2022-10-13,2022-10-13,5.97,5.97,0
18058.0,,2022-10-13,2022-10-13,7.37,7.37,0
18059.0,,2022-10-13,2022-10-13,7.47,7.47,0
18103.0,0.1207142857142857,2022-10-13,2022-10-27,2.31,4.0,14
18108.0,0.145,2022-10-13,2022-10-27,2.97,5.0,14
18127.0,0.29,2022-10-22,2022-11-11,4.2,10.0,20
18128.0,0.265,2022-10-22,2022-11-11,4.1,9.4,20
18129.0,0.30500000000000005,2022-10-22,2022-11-11,3.2,9.3,20
18130.0,0.22500000000000003,2022-10-22,2022-11-11,3.8,8.3,20
18132.0,,2022-10-22,2022-10-22,7.5,7.5,0
18133.0,0.275,2022-10-22,2022-11-11,3.0,8.5,20
18134.0,0.32999999999999996,2022-10-22,2022-11-11,3.4,10.0,20
18140.0,0.264,2022-10-09,2022-11-03,3.0,9.6,25
